ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
33030,CF,72,ED ADAMS,,17,USA,"Plainfield, NJ","6' 4""",180 lbs,Left,Left,Glen Cove,Wisconsin State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,93,93,476,368,171,44,13,9,112,138,73,13,66,0.465,0.564,0.728,175.5,21.2,0.264,0.535,1.292,0.459,0,9.1,0,58,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average,Career,
33264,3B,2,TEX ADRIANSEN,,18,USA,"Beaumont, TX","5' 9""",140 lbs,Right,Right,Beaumont,Provo Tech,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,91,91,467,397,156,41,15,5,96,134,52,31,61,0.393,0.47,0.61,129.7,13.2,0.217,0.456,1.079,0.415,0,5.7,0,74,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
33051,C,7,CHARLIE ALLEN,,17,USA,"Chicago, IL","6' 0""",170 lbs,Right,Right,Maple Park,North Carolina Tech,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,98,98,498,390,152,42,5,9,96,130,78,33,56,0.39,0.506,0.592,131.3,14,0.203,0.472,1.098,0.404,0,6.8,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
33330,1B,24,RAY ALLEN,,17,USA,"Indianapolis, IN","6' 2""",190 lbs,Right,Right,Attucks,Western Florida,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,99,99,504,387,157,52,7,17,109,145,71,22,76,0.406,0.52,0.708,158.7,16.9,0.302,0.509,1.228,0.391,0,8.5,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,Career,
32927,SP,13,TOMMY ANDERSON,TIDEWATER TOMMY,20,USA,"Hampton, VA","6' 4""",190 lbs,Right,Right,Chesapeake State,-,Great,CO Junior,4,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,25,13,0,0,0,352.1,311,12,123,113,135,316,2.89,0.296,1.27,11.5,0.3,7.9,3.4,8.1,2.3,0,0,0,0,3.04,0,9.5,10.3,$2k,Normal,Average,Career,
33331,SS,4,BILL ANDREWS,,18,USA,"Boston, MA","5' 10""",150 lbs,Left,Right,Wakefield,Bayside University,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,96,96,492,390,159,34,9,2,95,122,76,20,45,0.408,0.518,0.556,131.6,13.7,0.149,0.466,1.074,0.423,0,6.4,0,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
33060,RF,15,GEORGE ANDREWS,,17,USA,"Brooklyn, NY","5' 10""",165 lbs,Switch,Left,Shakopee,Cumberland University,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,98,98,503,415,163,46,4,13,104,132,63,32,63,0.393,0.478,0.617,133.9,13.2,0.224,0.463,1.095,0.397,0,6.5,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
33321,SS,21,LARRY ARMSTRONG,,18,USA,"Springfield, MA","6' 0""",170 lbs,Switch,Right,Fitchburg,Lane State,Average,HS Senior,4,FB,83-85 Mph,Normal (3/4),Normal,98,98,498,410,171,46,5,9,105,146,57,18,60,0.417,0.499,0.62,138.3,14,0.202,0.473,1.118,0.416,0,6.8,0,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
33029,3B,22,BILL ARNDT,,18,USA,"Winona, MS","5' 11""",170 lbs,Right,Right,Edwards,Cumberland University,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,99,99,505,408,180,39,3,7,105,140,66,24,49,0.441,0.527,0.603,144.4,15.6,0.162,0.483,1.13,0.451,0,7.4,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average,Career,
32955,LF,6,DANNY ARNOLD,RED,17,USA,"Boyertown, PA","5' 10""",175 lbs,Left,Left,Boyertown,Miami State,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,69,69,350,305,147,34,2,3,87,120,26,12,39,0.482,0.531,0.636,108,16.7,0.154,0.497,1.167,0.491,0,5.5,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
