ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
31832,RP,8,KIP AKERS,,18,USA,"Arnold, PA","6' 1""",165 lbs,Right,Right,Barnesville,Cumberland University,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,5,5,29,28,12,4,2,1,12,9,0,2,7,0.429,0.429,0.821,6.9,8.5,0.393,0.501,1.25,0.44,0,0.5,0,10,5,14,7,3,1,1,0,0,56.2,45,2,17,15,20,54,2.38,0.254,1.15,10.8,0.3,7.1,3.2,8.6,2.7,0,0,0,0,2.97,0,1.4,1.8,Slot,Hard,Average,Career,
31612,CF,21,REX ALEXANDER,,17,USA,"Bayonne, NJ","5' 9""",155 lbs,Right,Right,Staten Island Academy,Eastern State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,120,94,43,8,1,3,30,33,18,3,12,0.457,0.563,0.66,39.8,17.9,0.202,0.522,1.223,0.449,0,2.2,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
32177,2B,4,JACK ALLEN,,17,USA,"Camden, NY","6' 0""",160 lbs,Switch,Right,Camden,Brooklyn Catholic,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,74,74,374,316,127,27,15,3,81,109,38,19,45,0.402,0.475,0.611,101.6,12.9,0.209,0.456,1.086,0.418,0,4.6,0,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
37313,CF,10,SAM C ALLEN,,21,USA,"Philadelphia, PA","5' 11""",175 lbs,Right,Right,Grange College,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,263,263,1328,1109,370,90,5,26,236,305,173,89,121,0.334,0.432,0.494,267.9,9.3,0.161,0.406,0.926,0.342,0,10.4,0,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
32192,CF,20,TONY ALLRED,,18,USA,"Moundville, AL","5' 11""",165 lbs,Right,Right,Hale County,Opelika State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,66,66,335,267,122,31,6,5,72,106,47,8,42,0.457,0.552,0.674,112.7,17.2,0.217,0.515,1.226,0.457,0,5.8,0,75,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
31910,SP,5,GENE AMICO,,18,USA,"Richmond, VA","6' 1""",170 lbs,Right,Right,St. Christopher's,Bayou State College,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,21,21,105,96,36,10,2,0,22,25,4,7,12,0.375,0.402,0.521,20.8,8.5,0.146,0.388,0.923,0.4,0,0.7,0,5,2,12,12,8,1,0,0,0,93.2,82,1,24,22,21,89,2.11,0.288,1.1,9.9,0.1,7.9,2,8.6,4.2,0,0,0,0,2.11,0,3.9,3.9,$3k,Extremely Hard,Average,Career,
31602,1B,8,CLEM ANDERSON,,17,USA,"Childress, TX","6' 0""",190 lbs,Right,Right,Childress,Oklahoma City State,Average,HS Senior,5,NEU,83-85 Mph,Normal (3/4),Normal,25,25,126,105,48,9,3,1,25,35,19,3,13,0.457,0.54,0.629,39.6,17.2,0.171,0.506,1.168,0.461,0,2.1,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,Career,
31918,2B,6,FRANK ANDERSON,,17,USA,"New York, NY","5' 9""",150 lbs,Right,Right,LaSalle Academy,Penn Catholic,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,222,185,76,20,2,3,46,71,28,13,25,0.411,0.486,0.589,58.4,13.4,0.178,0.463,1.076,0.42,0,2.8,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,Career,
31569,SP,8,GEORGE P ANDERSON,,18,USA,"Cedar Rapids, IA","5' 10""",150 lbs,Left,Right,Vinton,Weston,Average,HS Senior,4,NEU,84-86 Mph,Sidearm,Normal,8,8,42,39,14,1,1,3,14,16,0,8,5,0.359,0.357,0.667,9.3,8.6,0.308,0.417,1.024,0.367,0,0.4,0,5,2,13,13,6,3,0,0,0,91.2,89,4,36,34,41,44,3.34,0.255,1.42,12.9,0.4,8.7,4,4.3,1.1,0,0,0,0,4.18,0,1.1,2.2,Impossible,Impossible,Average,Career,
32052,RF,33,JOE ANDERSON,,18,USA,"Baltimore, MD","6' 0""",170 lbs,Left,Left,Chambersburg,San Francisco Tech,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,112,85,36,12,2,2,24,31,16,6,16,0.424,0.523,0.682,34.4,16,0.259,0.493,1.205,0.425,0,1.7,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
32440,RF,19,JOHNNY ANDERSON,,18,USA,"Brunswick, GA","6' 3""",180 lbs,Left,Left,Brunswick,Amarillo Methodist,Average,HS Senior,1,NEU,80-83 Mph,Sidearm,Normal,93,93,474,372,161,40,16,13,111,150,70,23,69,0.433,0.536,0.731,168.7,19,0.298,0.523,1.268,0.433,0,8.6,0,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,Career,
32411,SS,7,JIM ANDING,,17,USA,"Buffalo, NY","6' 1""",170 lbs,Right,Right,Elm Tech,Piedmont University,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,115,101,45,11,3,2,29,38,11,2,16,0.446,0.496,0.673,37.1,16.4,0.228,0.496,1.169,0.434,0,1.8,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
32408,RP,19,TONY ANDREW,,18,USA,"Richmond, VA","6' 0""",160 lbs,Left,Left,Armstrong,Chesapeake State,Average,HS Senior,3,GB,87-89 Mph,Normal (3/4),GB'er,63,63,326,297,109,35,5,7,69,96,14,27,47,0.367,0.397,0.589,69.1,8.8,0.222,0.41,0.986,0.381,0,2.7,0,27,14,60,44,26,4,2,0,0,346,274,5,94,84,125,377,2.18,0.28,1.15,10.6,0.1,7.1,3.3,9.8,3,0,0,0,0,2.36,0,12.5,13.2,Slot,Extremely Hard,Average,Career,
