ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
33030,CF,72,ED ADAMS,,17,USA,"Plainfield, NJ","6' 4""",180 lbs,Left,Left,Glen Cove,Wisconsin State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,22,22,112,88,40,10,1,1,25,29,14,5,12,0.455,0.536,0.625,34.7,17.1,0.17,0.491,1.161,0.459,0,1.7,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average,1940,
33264,3B,2,TEX ADRIANSEN,,18,USA,"Beaumont, TX","5' 9""",140 lbs,Right,Right,Beaumont,Provo Tech,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,22,22,111,101,39,10,3,1,23,28,7,8,14,0.386,0.436,0.574,28.8,11.4,0.188,0.433,1.011,0.413,0,1.1,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1940,
33051,C,7,CHARLIE ALLEN,,17,USA,"Chicago, IL","6' 0""",170 lbs,Right,Right,Maple Park,North Carolina Tech,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,103,81,30,8,2,3,23,30,16,7,13,0.37,0.5,0.63,27.9,14.2,0.259,0.48,1.13,0.38,0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1940,
33330,1B,24,RAY ALLEN,,17,USA,"Indianapolis, IN","6' 2""",190 lbs,Right,Right,Attucks,Western Florida,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,117,88,35,14,2,4,26,32,16,4,20,0.398,0.518,0.739,36.8,16.3,0.341,0.507,1.256,0.378,0,1.9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1940,
32927,SP,13,TOMMY ANDERSON,TIDEWATER TOMMY,20,USA,"Hampton, VA","6' 4""",190 lbs,Right,Right,Chesapeake State,-,Great,CO Junior,4,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,8,5,0,0,0,121.2,107,5,46,42,54,109,3.11,0.294,1.32,12.1,0.4,7.9,4,8.1,2,0,0,0,0,3.32,0,2.8,3.1,$2k,Normal,Average,1940,
33331,SS,4,BILL ANDREWS,,18,USA,"Boston, MA","5' 10""",150 lbs,Left,Right,Wakefield,Bayside University,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,25,25,129,102,42,7,3,1,23,30,20,5,11,0.412,0.52,0.569,35.3,14,0.157,0.47,1.088,0.423,0,1.7,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1940,
33060,RF,15,GEORGE ANDREWS,,17,USA,"Brooklyn, NY","5' 10""",165 lbs,Switch,Left,Shakopee,Cumberland University,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,25,25,127,109,41,12,0,4,28,37,14,7,16,0.376,0.46,0.596,32.1,12,0.22,0.453,1.057,0.378,0,1.5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1940,
33321,SS,21,LARRY ARMSTRONG,,18,USA,"Springfield, MA","6' 0""",170 lbs,Switch,Right,Fitchburg,Lane State,Average,HS Senior,4,FB,83-85 Mph,Normal (3/4),Normal,23,23,119,98,40,13,0,3,28,39,13,4,16,0.408,0.483,0.633,33.2,13.8,0.224,0.47,1.116,0.394,0,1.6,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1940,
33029,3B,22,BILL ARNDT,,18,USA,"Winona, MS","5' 11""",170 lbs,Right,Right,Edwards,Cumberland University,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,122,99,42,8,0,2,25,31,15,4,10,0.424,0.508,0.566,32,13.7,0.141,0.462,1.074,0.421,0,1.6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average,1940,
32955,LF,6,DANNY ARNOLD,RED,17,USA,"Boyertown, PA","5' 10""",175 lbs,Left,Left,Boyertown,Miami State,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,27,27,136,119,56,14,0,0,32,45,10,4,14,0.471,0.515,0.588,38.2,14.9,0.118,0.475,1.103,0.479,0,1.9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1940,
