ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
30795,C,14,Clarence Abbott,,15,USA,"Janesville, WI","5' 10""",155 lbs,Left,Right,Berwyn,-,Average,HS Freshman,2,FB,84-86 Mph,Over the Top,Normal,24,24,120,98,45,12,0,4,28,40,16,4,16,0.459,0.546,0.704,41,19.7,0.245,0.527,1.25,0.451,0,2.2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30891,CF,26,Ed Adams,,15,USA,"Maud, OK","5' 10""",155 lbs,Left,Left,Chandler,-,Average,HS Freshman,1,FB,83-85 Mph,Normal (3/4),Normal,22,22,112,87,35,6,2,3,22,34,18,7,11,0.402,0.509,0.621,32.2,14.2,0.218,0.482,1.13,0.4,0,1.6,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30837,SS,12,Ned Adams,,14,USA,"Ambridge, PA","5' 10""",145 lbs,Right,Right,Wadsworth,-,Average,HS Freshman,1,FB,80-83 Mph,Over the Top,Normal,23,23,119,98,42,12,3,1,27,35,17,9,16,0.429,0.504,0.643,35.8,15.3,0.214,0.487,1.147,0.451,0,1.8,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30804,CF,3,Aanand Adani,,14,USA,"Butte, MT","5' 10""",155 lbs,Right,Right,Spokane,-,Average,HS Freshman,1,FB,85-87 Mph,Normal (3/4),Normal,21,21,107,84,37,8,1,2,25,32,14,6,11,0.44,0.524,0.631,31.3,13.8,0.19,0.485,1.155,0.443,0,1.6,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30876,SP,23,Felix Allain,,14,USA,"Totowa, NJ","5' 10""",145 lbs,Switch,Right,Totowa,-,Average,HS Freshman,3,NEU,83-85 Mph,Normal (3/4),Normal,21,21,106,101,38,7,2,2,27,32,1,6,11,0.376,0.388,0.545,21,8.1,0.168,0.391,0.933,0.387,0,0.7,0,9,4,12,12,6,2,0,0,0,91.2,84,3,26,25,28,83,2.45,0.27,1.22,11,0.3,8.2,2.7,8.1,3,0,0,0,0,2.73,0,2.9,3.5,Slot,-,Average,1943,
30909,CF,32,Gil Altschuler,,15,USA,"Vandergrift, PA","5' 10""",150 lbs,Switch,Right,Lonaconing,-,Average,HS Freshman,1,FB,84-86 Mph,Normal (3/4),Normal,21,21,107,86,40,11,1,3,23,31,13,8,15,0.465,0.538,0.721,37.5,19.1,0.256,0.523,1.259,0.474,0,1.9,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30854,SP,22,Jack Armstrong,,14,USA,"Mayfield, PA","5' 11""",150 lbs,Right,Right,Mayfield,-,Average,HS Freshman,3,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,8,3,0,0,0,111.1,85,3,29,25,42,146,2.02,0.265,1.14,10.4,0.2,6.9,3.4,11.8,3.5,0,0,0,0,2.11,0,4.6,4.5,Slot,-,Average,1943,
30898,2B,3,Ed Baehr,,15,USA,"Seattle, WA","6' 0""",160 lbs,Right,Right,Prospect Heights,-,Average,HS Freshman,1,FB,84-86 Mph,Over the Top,Normal,26,26,131,109,50,10,3,3,32,48,19,5,16,0.459,0.542,0.688,45.7,18.4,0.229,0.525,1.23,0.461,0,2.4,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30806,RF,45,Ray Bates,,15,USA,"Harlingen, TX","6' 0""",165 lbs,Left,Left,Victoria,-,Average,HS Freshman,1,FB,85-87 Mph,Normal (3/4),Normal,22,22,112,95,50,15,5,1,28,46,11,7,21,0.526,0.586,0.821,46.9,22.2,0.295,0.584,1.407,0.557,0,2.6,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30907,2B,45,Ben Bement,,14,USA,"Brooklyn, NY","5' 9""",145 lbs,Right,Right,Phoenixville,-,Average,HS Freshman,1,EX FB,80-83 Mph,Normal (3/4),Normal,26,26,133,115,50,11,2,1,31,36,12,6,14,0.435,0.485,0.591,35,12.6,0.157,0.455,1.076,0.445,0,1.6,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30815,SP,18,Eddie Bohannon,,15,USA,"Memphis, TN","5' 10""",145 lbs,Right,Right,Forrest City,-,Average,HS Freshman,3,NEU,84-86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,0,0,0,0,100,60,3,13,11,20,164,0.99,0.253,0.8,7.4,0.3,5.4,1.8,14.8,8.2,0,0,0,0,0.97,0,6.4,6.2,Slot,-,Average,1943,
30874,3B,11,Ralph Booker,,14,USA,"Savannah, GA","5' 9""",150 lbs,Right,Right,Bowman,-,Average,HS Freshman,1,FB,84-86 Mph,Normal (3/4),Normal,21,21,107,83,33,9,5,3,25,26,14,6,17,0.398,0.5,0.735,34,15.8,0.337,0.496,1.235,0.395,0,1.7,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30912,CF,15,Phil Boyes,,15,USA,"Muscatine, IA","5' 10""",150 lbs,Right,Right,Benton,-,Average,HS Freshman,1,FB,84-86 Mph,Normal (3/4),Normal,25,25,127,102,46,14,7,2,26,34,19,6,23,0.451,0.532,0.784,44.9,17.3,0.333,0.536,1.316,0.454,0,2.4,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30870,SP,14,Chuck Briggs,,15,USA,"Holbrook, MA","6' 2""",160 lbs,Right,Right,Holbrook,-,Average,HS Freshman,3,GB,84-86 Mph,Normal (3/4),GB'er,23,23,116,109,42,8,1,3,30,41,1,6,12,0.385,0.386,0.56,23.8,8.6,0.174,0.395,0.946,0.379,0,0.8,0,6,3,13,13,9,1,0,0,0,100.1,68,1,15,13,21,138,1.17,0.265,0.89,8.2,0.1,6.1,1.9,12.4,6.6,0,0,0,0,1.27,0,5.7,5.8,Slot,-,Average,1943,
30923,SP,18,Harvey Brown,,14,USA,"Chapman, KS","6' 4""",175 lbs,Right,Right,Chapman,-,Average,HS Freshman,3,NEU,84-86 Mph,Normal (3/4),Normal,9,9,49,42,17,8,0,0,11,15,1,7,8,0.405,0.404,0.595,10.5,9.2,0.19,0.398,0.999,0.447,0,0.4,0,1,1,14,14,8,1,0,0,0,98.2,77,2,20,18,22,138,1.64,0.291,1,9,0.2,7,2,12.6,6.3,0,0,0,0,1.34,0,5.4,4.8,Slot,-,Average,1943,
30918,SP,27,Fred Bryant,,14,USA,"Lewiston, NY","5' 10""",140 lbs,Left,Left,Lewiston,-,Average,HS Freshman,2,FB,86-88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,1,0,0,0,83,63,3,21,19,34,106,2.06,0.251,1.17,10.6,0.3,6.8,3.7,11.5,3.1,0,0,0,0,2.38,0,3.1,3.4,Slot,-,Average,1943,
30915,3B,11,Jake Buck,,14,USA,"Washington, DC","5' 6""",135 lbs,Left,Right,Calvert Hall,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,138,107,46,7,1,4,28,41,22,8,12,0.43,0.551,0.626,44.6,18.2,0.196,0.505,1.178,0.442,0,2.3,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30890,1B,10,John Burrows,PEANUT,14,USA,"Allentown, PA","5' 7""",155 lbs,Right,Right,Allentown,-,Average,HS Freshman,1,EX FB,85-87 Mph,Normal (3/4),Normal,22,22,110,88,38,13,0,4,29,38,16,4,17,0.432,0.519,0.716,35.5,17.1,0.284,0.508,1.234,0.415,0,1.8,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30921,LF,4,Tommy Burt,,14,USA,"Richmond, VA","5' 10""",160 lbs,Right,Right,Virginia Beach,-,Average,HS Freshman,1,FB,85-87 Mph,Normal (3/4),Normal,25,25,127,104,42,8,0,1,24,39,17,4,9,0.404,0.492,0.51,29.1,11.4,0.106,0.436,1.002,0.41,0,1.3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30892,SP,22,Joe Campbell,,14,USA,"Pahala, HI","5' 9""",140 lbs,Switch,Right,Pahala,-,Average,HS Freshman,3,NEU,84-86 Mph,Normal (3/4),Normal,25,25,126,120,51,11,0,2,31,43,4,8,13,0.425,0.437,0.567,30.6,11.2,0.142,0.433,1.003,0.438,0,1.3,0,8,3,12,12,9,0,0,0,0,95.2,69,1,19,15,21,127,1.41,0.28,0.94,8.6,0.1,6.5,2,11.9,6,0,0,0,0,1.37,0,5.3,4.8,Slot,-,Average,1943,
30833,SS,10,Ike Cartwright,,15,USA,"Philadelphia, PA","5' 10""",145 lbs,Left,Right,White Haven,-,Average,HS Freshman,1,EX FB,85-87 Mph,Over the Top,Normal,25,25,127,102,46,12,3,1,28,42,15,6,16,0.451,0.532,0.657,41,17,0.206,0.502,1.189,0.459,0,2.1,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30885,SP,4,Denny Cecil,,15,USA,"Lansing, MI","5' 11""",150 lbs,Right,Right,Perrysburg,-,Average,HS Freshman,3,GB,84-86 Mph,Normal (3/4),GB'er,9,9,45,39,15,7,0,0,8,12,0,7,7,0.385,0.381,0.564,8.1,6.8,0.179,0.37,0.945,0.441,0,0.2,0,6,3,13,13,8,2,0,0,0,97.2,64,1,12,11,16,150,1.01,0.272,0.82,7.6,0.1,5.9,1.5,13.8,9.4,0,0,0,0,0.85,0,6.4,6,Slot,-,Average,1943,
30856,SP,6,George Chambers,,15,USA,"Marcus Hook, PA","5' 11""",150 lbs,Right,Right,Marcus Hook,-,Average,HS Freshman,3,NEU,84-86 Mph,Normal (3/4),Normal,26,26,132,121,43,8,1,2,29,36,5,5,11,0.355,0.372,0.488,23,7.1,0.132,0.362,0.86,0.35,0,0.5,0,8,3,14,14,8,2,0,0,0,101,72,2,17,15,21,132,1.34,0.259,0.92,8.3,0.2,6.4,1.9,11.8,6.3,0,0,0,0,1.47,0,5.3,5.5,Slot,-,Average,1943,
30889,SP,3,Fred Clark,,15,USA,"Plainfield, NJ","5' 10""",145 lbs,Left,Left,Plainfield,-,Average,HS Freshman,3,NEU,84-86 Mph,Normal (3/4),Normal,21,21,106,99,36,6,1,3,24,32,2,4,10,0.364,0.379,0.535,20.2,8,0.172,0.382,0.914,0.355,0,0.6,0,1,1,13,13,9,0,0,0,0,91,55,2,11,9,14,134,0.89,0.242,0.76,7,0.2,5.4,1.4,13.3,9.6,0,0,0,0,1.07,0,5.5,5.6,Slot,-,Average,1943,
30905,RF,9,Charlie Coleman,,15,USA,"Indianapolis, IN","5' 10""",155 lbs,Left,Left,Cincinnati Christian,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,87,37,9,0,4,26,30,16,5,13,0.425,0.523,0.667,33.1,16.9,0.241,0.503,1.19,0.418,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30816,CF,7,Andy Conklin,NINE FINGERS,15,USA,"Amsterdam, NY","5' 10""",150 lbs,Left,Right,Watervliet,-,Average,HS Freshman,1,EX FB,85-87 Mph,Normal (3/4),Normal,23,23,115,88,38,12,1,3,26,37,16,5,16,0.432,0.536,0.693,38.4,17,0.261,0.505,1.229,0.427,0,1.9,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30796,SP,20,Jack Cooper,,14,USA,"Pelham Manor, NY","5' 10""",140 lbs,Right,Right,Pelham Manor,-,Average,HS Freshman,3,NEU,84-86 Mph,Normal (3/4),Normal,25,25,125,117,44,10,1,3,27,38,3,8,14,0.376,0.393,0.556,25.8,8.8,0.179,0.398,0.949,0.383,0,0.9,0,4,2,15,7,3,1,1,0,0,61.1,44,1,12,8,10,86,1.17,0.276,0.88,7.9,0.1,6.5,1.5,12.6,8.6,0,0,0,0,1.1,0,3.3,2.8,Slot,-,Average,1943,
30895,3B,7,Ron Cooper,,15,USA,"Des Moines, IA","5' 10""",160 lbs,Right,Right,Waverly,-,Average,HS Freshman,1,EX FB,85-87 Mph,Normal (3/4),Normal,27,27,135,110,46,12,1,2,31,43,19,6,15,0.418,0.5,0.6,36.2,14.2,0.182,0.47,1.1,0.419,0,1.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30875,2B,16,Mike Couture,,15,CAN,"New Westminster, BC","5' 10""",150 lbs,Right,Right,Clarence,-,Average,HS Freshman,1,FB,85-87 Mph,Normal (3/4),Normal,26,26,134,112,51,13,1,3,29,44,19,5,17,0.455,0.53,0.67,44.4,18.2,0.214,0.512,1.199,0.453,0,2.3,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30893,SP,17,Vito Coyne,,14,USA,"St. Louis, MO","5' 10""",140 lbs,Right,Right,Madison,-,Average,HS Freshman,3,FB,84-86 Mph,Normal (3/4),Normal,10,10,51,45,16,4,0,0,11,11,1,4,4,0.356,0.36,0.444,7.5,5.5,0.089,0.338,0.804,0.364,0,0.1,0,9,4,15,15,7,3,0,0,0,101.1,96,4,37,33,35,79,2.93,0.267,1.29,11.9,0.4,8.5,3.1,7,2.3,0,0,0,0,3.28,0,2.4,2.7,Slot,-,Average,1943,
30894,CF,4,John Cullen,,15,USA,"Kansas City, KS","5' 10""",145 lbs,Switch,Right,Merriam,-,Average,HS Freshman,2,GB,84-86 Mph,Over the Top,GB'er,22,22,113,97,48,14,5,2,32,45,12,3,21,0.495,0.559,0.804,46.4,22.8,0.309,0.562,1.363,0.5,0,2.4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30904,3B,29,Maurice Dedecker,,14,USA,"Hartford, CT","5' 10""",160 lbs,Switch,Right,Bolton,-,Average,HS Freshman,1,FB,84-86 Mph,Normal (3/4),Normal,26,26,133,107,46,9,2,1,29,38,22,8,12,0.43,0.538,0.579,36.9,15.8,0.15,0.488,1.117,0.459,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30838,SP,31,Johnny Dobbins,,14,USA,"Monroe, WA","5' 10""",145 lbs,Left,Right,Monroe,-,Average,HS Freshman,3,NEU,83-85 Mph,Normal (3/4),Normal,24,24,121,116,43,8,2,3,27,33,1,11,13,0.371,0.375,0.552,23.6,7.9,0.181,0.391,0.927,0.385,0,0.8,0,10,5,13,13,6,3,0,0,0,89.2,77,2,23,20,23,95,2.01,0.27,1.12,10,0.2,7.7,2.3,9.5,4.1,0,0,0,0,2.14,0,3.7,3.7,Slot,-,Average,1943,
30831,3B,24,Amby Downs,,14,USA,"Roselle, NJ","5' 11""",160 lbs,Right,Right,South Shore,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,106,84,33,7,2,2,24,25,16,7,11,0.393,0.485,0.595,26.9,12.3,0.202,0.451,1.081,0.403,0,1.2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30827,CF,2,Sherry Doyal,,15,USA,"New Orleans, LA","5' 10""",145 lbs,Right,Right,Landry,-,Average,HS Freshman,3,GB,86-88 Mph,Normal (3/4),GB'er,27,27,137,109,56,17,3,5,37,44,18,7,25,0.514,0.585,0.862,58.3,24.6,0.349,0.585,1.448,0.51,0,3.2,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30869,SP,23,Fred Draper,,15,USA,"Wellsburg, WV","5' 10""",140 lbs,Right,Right,Wellsburg,-,Average,HS Freshman,3,NEU,83-85 Mph,Over the Top,Normal,10,10,50,45,15,6,0,0,12,13,1,7,6,0.333,0.327,0.467,6.5,4.6,0.133,0.325,0.793,0.366,0,0,0,7,4,15,15,8,2,0,0,0,107,95,2,32,29,36,99,2.44,0.274,1.22,11.2,0.2,8,3,8.3,2.8,0,0,0,0,2.66,0,3.5,3.8,Slot,-,Average,1943,
30844,SS,5,Pat Elder,,15,USA,"Bellingham, WA","5' 10""",145 lbs,Right,Right,Friday Harbor,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,111,87,36,7,2,3,24,28,15,8,12,0.414,0.518,0.644,32,13.9,0.23,0.491,1.162,0.423,0,1.7,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30862,CF,3,Dave Evans,,14,USA,"Saginaw, MI","5' 9""",135 lbs,Right,Right,Lincoln Park,-,Average,HS Freshman,1,FB,84-86 Mph,Over the Top,Normal,27,27,135,107,45,10,5,1,27,37,19,5,16,0.421,0.508,0.636,42.2,15.4,0.215,0.475,1.143,0.423,0,1.9,0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30863,C,9,Ray Faucette,,14,USA,"Cleveland, TN","6' 2""",180 lbs,Left,Right,Cleveland,-,Average,HS Freshman,1,FB,85-87 Mph,Normal (3/4),Normal,22,22,110,89,40,11,0,1,22,29,15,7,12,0.449,0.523,0.607,31.2,14.8,0.157,0.483,1.13,0.464,0,1.6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30809,LF,5,Dizzy Ferguson,,14,USA,"Lakewood Ranch, FL","6' 2""",185 lbs,Right,Right,Trenton,-,Average,HS Freshman,4,NEU,80-83 Mph,Normal (3/4),Normal,20,20,102,87,43,10,2,4,27,38,12,5,16,0.494,0.56,0.793,39.9,22.9,0.299,0.559,1.353,0.5,0,2.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30850,SS,11,Herb Ferreiras,,15,USA,"Chicago, IL","5' 11""",155 lbs,Right,Right,Jones,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,123,102,44,12,0,2,28,33,13,5,14,0.431,0.504,0.608,34.4,14.8,0.176,0.473,1.112,0.433,0,1.7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30811,CF,21,Ed Filson,,14,USA,"Philadelphia, PA","5' 9""",140 lbs,Left,Left,Carver Institute,-,Average,HS Freshman,1,EX FB,85-87 Mph,Normal (3/4),Normal,26,26,131,109,50,8,3,1,28,36,11,3,12,0.459,0.523,0.615,42,16,0.156,0.482,1.138,0.458,0,1.9,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30924,2B,43,Jim Foster,,14,USA,"Detroit, MI","5' 10""",150 lbs,Right,Right,Flint,-,Average,HS Freshman,1,FB,85-87 Mph,Over the Top,Normal,20,20,100,84,35,10,0,0,19,25,14,5,10,0.417,0.505,0.536,25,13.2,0.119,0.457,1.041,0.443,0,1.2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30910,SP,16,Sam Franklin,,15,USA,"Benton Harbor, MI","5' 11""",145 lbs,Left,Left,Benton Harbor,-,Average,HS Freshman,3,NEU,84-86 Mph,Sidearm,Normal,23,23,116,112,41,8,0,2,25,39,1,10,10,0.366,0.371,0.491,20.6,7.2,0.125,0.372,0.862,0.382,0,0.6,0,9,4,12,12,8,1,0,0,0,90,63,1,12,11,12,133,1.1,0.286,0.83,7.6,0.1,6.3,1.2,13.3,11.1,0,0,0,0,0.82,0,5.9,5.4,Slot,-,Average,1943,
30919,SS,22,Byron Fryer,,15,USA,"Harvey, IL","5' 9""",140 lbs,Left,Right,Flushing,-,Average,HS Freshman,2,FB,80-83 Mph,Normal (3/4),Normal,26,26,130,107,45,9,1,3,26,39,17,7,13,0.421,0.504,0.607,38.8,14.8,0.187,0.47,1.111,0.429,0,1.7,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30841,3B,12,Bill Gardner,,15,USA,"Claude, TX","5' 10""",160 lbs,Right,Right,Dalhart,-,Average,HS Freshman,1,EX FB,83-85 Mph,Normal (3/4),Normal,22,22,113,90,38,7,2,3,23,30,18,6,12,0.422,0.527,0.644,33.8,15.7,0.222,0.491,1.172,0.432,0,1.7,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1943,
30848,SP,11,Nellie George,,14,USA,"New York, NY","5' 9""",135 lbs,Left,Right,Collegiate,-,Average,HS Freshman,4,NEU,85-87 Mph,Normal (3/4),Normal,8,8,41,38,14,3,1,0,7,11,0,5,4,0.368,0.366,0.5,7,6.5,0.132,0.367,0.866,0.4,0,0.2,0,7,3,18,10,5,1,0,0,0,81.1,65,3,23,21,33,91,2.32,0.258,1.2,11,0.3,7.2,3.7,10.1,2.8,0,0,0,0,2.7,0,2.4,2.8,Slot,-,Average,1943,
