ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
29779,LF,35,Bill Absher,,17,USA,"Oxnard, CA","6' 2""",180 lbs,Right,Right,Oxnard,College of Waco,Average,HS Senior,1,EX FB,83-85 Mph,Sidearm,Normal,24,24,121,103,55,14,1,1,32,50,12,4,16,0.534,0.58,0.718,45.6,22,0.184,0.546,1.298,0.54,0,2.4,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
29824,RF,21,Jack Adams,Cracker Jack,17,USA,"Centerville, SD","6' 0""",160 lbs,Left,Left,Centerville,Iowa A&M,Average,HS Senior,5,NEU,84-86 Mph,Normal (3/4),Normal,23,23,118,99,50,12,5,6,36,51,18,5,23,0.505,0.585,0.909,55.3,26.7,0.404,0.613,1.494,0.5,0,3.1,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
29855,RF,21,Donnie Aldrich,Dutch,21,USA,"Chattanooga, TN","5' 9""",175 lbs,Left,Left,Opelika State,-,Great,CO Junior,1,NEU,84-86 Mph,Normal (3/4),Normal,63,63,317,287,81,11,6,8,54,57,24,27,25,0.282,0.344,0.446,47.6,5.9,0.164,0.345,0.79,0.287,0,0.8,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Very Easy,Average,1947,
30056,SP,41,Hank Aldrich,,18,USA,"East Lansdowne, PA","5' 11""",155 lbs,Left,Left,Burlington,Bluegrass State,Average,HS Senior,3,NEU,84-86 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,11,0,0,0,0,110.2,69,2,14,12,24,159,0.98,0.245,0.84,7.6,0.2,5.6,2,12.9,6.6,0,0,0,0,1.24,0,6.3,6.7,-,Easy,Average,1947,
30494,SP,22,Scotty Alexander,,18,USA,"Boston, MA","6' 2""",170 lbs,Left,Left,Newman,Alabama Gulf Coast,Average,HS Senior,3,NEU,88-90 Mph,Normal (3/4),Normal,10,10,53,45,18,7,0,0,14,13,2,5,7,0.4,0.42,0.556,10.3,7.7,0.156,0.392,0.976,0.429,0,0.4,0,7,4,15,15,10,1,0,0,0,119,76,3,17,16,28,166,1.21,0.245,0.87,8.1,0.2,5.7,2.1,12.6,5.9,0,0,0,0,1.52,0,6.3,7,-,Easy,Average,1947,
31716,2B,6,King Allen,,21,USA,"Marietta, GA","5' 11""",165 lbs,Left,Right,Coastal California,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,235,202,54,10,6,10,46,48,32,21,26,0.267,0.37,0.525,44.8,7.8,0.257,0.384,0.895,0.257,0,1.4,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
30457,1B,7,Bob Amadon,,18,USA,"Hattiesburg, MS","6' 3""",195 lbs,Right,Right,Gulfport,College of Waco,Average,HS Senior,5,NEU,80-83 Mph,Normal (3/4),Normal,26,26,132,101,45,13,4,7,36,43,24,4,24,0.446,0.566,0.861,51.8,21.2,0.416,0.57,1.427,0.422,0,2.9,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
31718,C,4,Cliff Anderson,,21,USA,"Luzerne, PA","6' 0""",195 lbs,Right,Right,Noble Jones College,-,Great,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,55,55,276,231,63,9,0,4,44,48,38,33,13,0.273,0.376,0.364,36.4,5.7,0.091,0.336,0.74,0.299,0,0.5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Very Easy,Average,1947,
30410,SP,3,Paul Anderson,,18,USA,"Memphis, TN","6' 4""",170 lbs,Left,Left,Milligan College,St. Gordius,Average,HS Senior,3,NEU,85-87 Mph,Normal (3/4),Normal,25,25,127,121,44,10,0,1,25,32,1,11,11,0.364,0.363,0.471,21.1,6.8,0.107,0.353,0.834,0.387,0,0.4,0,5,2,12,12,9,0,0,0,0,87.1,49,0,11,8,23,144,0.82,0.257,0.82,7.4,0,5,2.4,14.8,6.3,0,0,0,0,0.69,0,6,5.3,-,Easy,Average,1947,
30393,C,10,Van Anderson,,18,USA,"Philadelphia, PA","5' 10""",170 lbs,Right,Right,Kearny,Piedmont University,Average,HS Senior,1,NEU,85-87 Mph,Normal (3/4),Normal,22,22,112,99,41,9,1,2,24,35,8,5,12,0.414,0.455,0.586,28.4,12.4,0.172,0.446,1.041,0.411,0,1.3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Very Easy,Average,1947,
30128,SP,24,Hub Armstrong,,18,USA,"Chicago, IL","5' 7""",150 lbs,Right,Right,Northwest Division,Weston,Average,HS Senior,3,NEU,85-87 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,8,1,0,0,0,91,65,2,20,16,28,110,1.58,0.254,1.02,9.3,0.2,6.4,2.8,10.9,3.9,0,0,0,0,2.02,0,3.9,4.2,-,Easy,Average,1947,
30404,SP,22,John Ashcroft,,18,CAN,"Quebec City, QC","6' 7""",195 lbs,Left,Left,Murphy,Redwood University,Average,HS Senior,3,EX FB,86-88 Mph,Over the Top,Normal,9,9,49,42,16,3,0,3,16,16,2,2,6,0.381,0.413,0.667,10.3,7.9,0.286,0.424,1.08,0.342,0,0.5,0,10,5,14,14,7,3,0,0,0,106,82,3,36,33,64,120,2.8,0.256,1.38,12.7,0.3,7,5.4,10.2,1.9,0,0,0,0,3.2,0,2.6,3.2,-,Easy,Average,1947,
30134,SP,19,Gary Askew,,18,USA,"Dallas, TX","6' 4""",180 lbs,Right,Right,Granbury,Oklahoma Bible College,Average,HS Senior,3,FB,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,1,0,0,0,92,77,2,25,21,25,75,2.05,0.25,1.11,10.2,0.2,7.5,2.4,7.3,3,0,0,0,0,2.73,0,2.9,3.6,-,Very Easy,Average,1947,
30340,CF,15,George Atkins,,18,USA,"Middlesex, NJ","6' 0""",155 lbs,Left,Left,New Brunswick,Henry Hudson,Average,HS Senior,5,GB,84-86 Mph,Over the Top,GB'er,22,22,110,90,48,13,4,8,35,42,14,4,25,0.533,0.609,1.033,60.1,33.1,0.5,0.659,1.642,0.506,0,3.3,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
30407,SP,16,Johnny Atkinson,,17,USA,"Baltimore, MD","5' 10""",150 lbs,Left,Left,West Chester,Tallmadge State,Average,HS Senior,3,NEU,84-86 Mph,Over the Top,Normal,26,26,130,124,44,11,0,0,26,31,2,10,11,0.355,0.359,0.444,20.4,6.4,0.089,0.344,0.803,0.379,0,0.3,0,5,2,16,16,8,4,0,0,0,111.2,100,3,32,30,35,100,2.42,0.266,1.21,11,0.2,8.1,2.8,8.1,2.9,0,0,0,0,2.73,0,3.5,4.1,-,Very Easy,Average,1947,
30036,SP,13,Jim Backes,,18,USA,"Franklin, PA","6' 5""",185 lbs,Left,Right,Denby Tech,CC Los Angeles,Average,HS Senior,3,NEU,85-87 Mph,Normal (3/4),Normal,24,24,121,116,40,8,1,0,23,32,3,8,9,0.345,0.355,0.431,18.3,6.3,0.086,0.343,0.786,0.364,0,0.3,0,2,1,16,16,9,2,0,0,0,109.1,79,2,25,23,45,163,1.89,0.279,1.13,10.4,0.2,6.5,3.7,13.4,3.6,0,0,0,0,1.75,0,5.2,4.9,-,Easy,Average,1947,
30317,SP,18,Jim Baker,,18,USA,"Palmer, MA","6' 1""",165 lbs,Right,Right,Palmer,Liberty College,Average,HS Senior,3,FB,83-85 Mph,Normal (3/4),Normal,21,21,108,103,38,5,0,0,21,30,1,6,5,0.369,0.377,0.417,16.7,6.3,0.049,0.346,0.795,0.388,0,0.3,0,7,3,15,15,8,3,0,0,0,107,101,3,32,31,32,85,2.61,0.275,1.24,11.2,0.3,8.5,2.7,7.1,2.7,0,0,0,0,2.87,0,3.1,3.8,-,Very Easy,Average,1947,
30422,3B,16,Andy Ballantyne,,18,USA,"Salt Lake City, UT","6' 2""",190 lbs,Right,Right,Bountiful,Utah A&M,Average,HS Senior,1,NEU,83-85 Mph,Normal (3/4),Normal,23,23,115,104,41,9,1,5,26,38,8,7,15,0.394,0.443,0.644,31.2,12.9,0.25,0.462,1.088,0.387,0,1.5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
30043,LF,22,Ted Barette,,21,CAN,"Hamilton, ON","5' 8""",175 lbs,Right,Right,Red River State,-,Good,CO Junior,1,NEU,85-87 Mph,Normal (3/4),Normal,58,58,290,245,78,10,0,9,45,56,33,24,19,0.318,0.411,0.469,52.2,8.1,0.151,0.386,0.881,0.322,0,1.8,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
30050,SP,6,Al Barton,,18,USA,"New Orleans, LA","5' 11""",150 lbs,Right,Right,Landry,Bayou State College,Average,HS Senior,3,NEU,85-87 Mph,Normal (3/4),Normal,25,25,126,116,44,7,1,1,24,41,4,9,9,0.379,0.398,0.483,23.2,7.8,0.103,0.376,0.881,0.398,0,0.6,0,7,3,15,15,9,3,0,0,0,120.1,85,2,19,18,28,169,1.35,0.278,0.94,8.5,0.1,6.4,2.1,12.6,6,0,0,0,0,1.31,0,6.8,6.8,-,Easy,Average,1947,
29762,SP,50,Reggie Barton,,19,USA,"Darby, PA","5' 7""",140 lbs,Left,Left,Darby,Huntington State,Average,HS Senior,4,NEU,83-85 Mph,Sidearm,Normal,9,9,49,42,17,6,1,1,14,13,1,3,8,0.405,0.413,0.667,11,8.7,0.262,0.419,1.08,0.4,0,0.4,0,9,4,14,14,7,3,0,0,0,100.2,80,2,23,19,24,108,1.7,0.261,1.03,9.3,0.2,7.2,2.1,9.7,4.5,0,0,0,0,2.03,0,4.3,4.5,-,Easy,Average,1947,
29807,SS,22,Bobby Battaglini,,17,USA,"Marion, OH","5' 11""",145 lbs,Right,Right,Marion Catholic,Calumet Catholic,Average,HS Senior,1,FB,83-85 Mph,Normal (3/4),Normal,22,22,113,109,46,8,2,0,29,32,2,8,10,0.422,0.429,0.532,26.9,10.1,0.11,0.415,0.961,0.451,0,1,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Very Easy,Average,1947,
30390,2B,3,Frank Bean,,18,USA,"Cotulla, TX","5' 5""",135 lbs,Right,Right,San Antonio,Oklahoma City State,Average,HS Senior,1,NEU,84-86 Mph,Normal (3/4),Normal,26,26,131,114,54,9,0,1,34,44,15,6,10,0.474,0.534,0.579,39.1,16.8,0.105,0.491,1.113,0.491,0,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
30044,SP,12,Harry Bell,,21,USA,"Cleveland, OH","6' 2""",175 lbs,Left,Left,Bluegrass State,-,Great,CO Junior,5,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,7,4,0,0,0,101.1,91,4,46,44,70,117,3.91,0.315,1.59,14.5,0.4,8.1,6.2,10.4,1.7,0,0,0,0,3.54,0,2,1.7,-,Easy,Average,1947,
30460,C,13,Marty Benjamin,,18,USA,"Pomeroy, OH","6' 1""",180 lbs,Right,Right,Meigs,Eastern State,Average,HS Senior,1,NEU,85-87 Mph,Normal (3/4),Normal,27,27,138,117,49,12,2,5,35,44,15,7,19,0.419,0.482,0.684,41.1,15,0.265,0.486,1.166,0.407,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,1947,
30139,C,24,Skinny Bennett,,18,USA,"Harlan, IA","5' 11""",185 lbs,Left,Right,Nebraska City,Eastern Oklahoma,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,25,25,127,105,46,11,1,5,28,46,15,6,17,0.438,0.528,0.705,41.3,18,0.267,0.517,1.233,0.436,0,2.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Very Easy,Average,1947,
30388,SP,18,William Benns,,18,USA,"Water Valley, MS","5' 10""",150 lbs,Left,Left,Water Valley,Fremont State,Average,HS Senior,6,NEU,87-89 Mph,Normal (3/4),Finesse,22,22,113,108,42,8,2,0,21,29,4,6,10,0.389,0.416,0.5,23.1,9.2,0.111,0.402,0.916,0.412,0,0.9,0,5,2,12,12,6,2,0,0,0,82.1,58,1,13,11,14,110,1.2,0.268,0.87,8.1,0.1,6.3,1.5,12,7.9,0,0,0,0,1.27,0,4.6,4.5,-,Easy,Average,1947,
30456,SP,41,Herb Bloom,,17,USA,"Crisfield, MD","6' 2""",165 lbs,Left,Left,Crisfield,Coastal State,Average,HS Senior,4,EX FB,83-85 Mph,Normal (3/4),Normal,9,9,49,45,16,7,0,3,14,17,2,4,10,0.356,0.388,0.711,12.5,10.5,0.356,0.451,1.099,0.333,0,0.6,0,5,2,15,15,6,5,0,0,0,111,112,3,44,43,51,84,3.49,0.288,1.47,13.3,0.2,9.1,4.1,6.8,1.6,0,0,0,0,3.44,0,2.4,2.6,-,Easy,Average,1947,
30130,SP,52,Hugh Blumenthal,Bulldog,18,USA,"Harvard, IL","6' 2""",165 lbs,Left,Left,Kingston,Springfield State,Average,-,3,GB,84-86 Mph,Over the Top,GB'er,25,25,127,120,43,10,0,0,23,34,2,11,10,0.358,0.36,0.442,19.6,6.2,0.083,0.343,0.802,0.384,0,0.3,0,6,3,16,16,12,0,0,0,0,123,70,1,12,11,30,194,0.8,0.243,0.81,7.4,0.1,5.1,2.2,14.2,6.5,0,0,0,0,0.91,0,7.9,8.2,$4k,Hard,Average,1947,
30461,SP,30,Bill Boone,,18,USA,"New York, NY","6' 4""",180 lbs,Left,Right,Grady,Long Island Maritime College,Average,HS Senior,4,FB,84-86 Mph,Normal (3/4),Normal,23,23,117,108,41,8,1,0,23,29,5,10,9,0.38,0.409,0.472,21.3,7.6,0.093,0.381,0.881,0.414,0,0.7,0,13,6,13,6,3,1,1,0,0,53.1,37,1,10,8,14,67,1.35,0.245,0.96,8.6,0.2,6.2,2.4,11.3,4.8,0,0,0,0,1.72,0,2.3,2.5,-,Easy,Average,1947,
30274,SP,24,Eddie Bowman,,18,USA,"Chicago, IL","5' 10""",145 lbs,Left,Left,Hyde Park,Springfield State,Average,HS Senior,4,FB,85-87 Mph,Normal (3/4),Normal,24,24,122,114,39,10,2,0,25,35,1,6,12,0.342,0.345,0.465,18.9,6.2,0.123,0.338,0.809,0.351,0,0.2,0,5,2,12,12,7,2,0,0,0,83,70,1,23,21,30,88,2.28,0.278,1.2,10.8,0.1,7.6,3.3,9.5,2.9,0,0,0,0,2.32,0,3.1,3.2,-,Easy,Average,1947,
30080,SP,38,Joe Boyd,,18,USA,"Mansfield, LA","5' 9""",145 lbs,Left,Left,Naples,Baton Rouge State,Average,HS Senior,5,NEU,85-87 Mph,Over the Top,Normal,20,20,102,99,34,10,2,2,20,26,1,9,14,0.343,0.356,0.545,19.2,7.8,0.202,0.381,0.902,0.364,0,0.6,0,2,1,14,14,8,3,0,0,0,105,85,2,31,28,51,102,2.4,0.247,1.3,11.7,0.2,7.3,4.4,8.7,2,0,0,0,0,2.96,0,3,3.8,-,Very Easy,Average,1947,
