ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
32691,RP,16,Jim Abrams,,22,USA,"Bethlehem, PA","5' 8""",155 lbs,Left,Right,Portland Tech,-,Great,CO Junior,4,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,2,5,0,0,0,77.2,90,11,55,52,45,40,6.03,0.303,1.74,15.9,1.3,10.4,5.2,4.6,0.9,0,0,0,0,5.83,0,-0.6,-0.7,Slot,Hard,Very High,1941,
32825,SP,7,Al Ahearn,,18,USA,"Detroit, MI","6' 6""",185 lbs,Right,Right,Ypsilanti,Chesapeake State,Average,HS Senior,4,EX GB,86-88 Mph,Normal (3/4),GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,4,1,0,0,0,61,41,1,15,13,30,90,1.92,0.284,1.16,10.5,0.1,6,4.4,13.3,3,0,0,0,0,1.94,0,2.5,2.4,Slot,Extremely Hard,Very High,1941,
32816,SP,24,Lorin Alexander,,18,USA,"New York, NY","5' 11""",155 lbs,Left,Left,Calhoun,Maryland State,Average,HS Senior,3,NEU,85-87 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,7,4,0,0,0,102.1,101,3,42,38,43,73,3.34,0.288,1.41,12.7,0.3,8.9,3.8,6.4,1.7,0,0,0,0,3.41,0,2.2,2.2,Slot,Extremely Hard,Very High,1941,
33890,SS,12,Verlin Alexander,,21,USA,"Lexington, MO","5' 10""",155 lbs,Right,Right,American Atlantic,-,Great,CO Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,46,46,230,200,59,12,6,5,44,46,23,5,23,0.295,0.368,0.49,42.5,7.5,0.195,0.367,0.858,0.28,0,0,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Very High,1941,
32682,CF,17,Ray Alfrey,,18,USA,"Cairo, IL","5' 10""",160 lbs,Right,Right,Cairo,Bayou State College,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,119,95,38,12,2,1,25,28,18,5,15,0.4,0.487,0.6,32.1,13.3,0.2,0.457,1.087,0.402,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Very High,1941,
36708,CF,6,Gussie Almond,,21,USA,"Franklin, KY","6' 0""",180 lbs,Left,Left,Bluegrass State,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,41,41,206,186,59,10,4,3,33,44,14,2,17,0.317,0.369,0.462,36.5,7.1,0.145,0.359,0.832,0.308,0,0,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Easy,High,1941,
32860,LF,6,Jesse Alvardo,The Hidalgo Kid,18,MEX,"Hidalgo, VER","5' 9""",170 lbs,Left,Right,Canarsie,Ferguson,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,134,119,61,13,2,7,43,50,6,5,22,0.513,0.545,0.832,58.2,24.6,0.319,0.573,1.377,0.491,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$7k,Extremely Hard,Very High,1941,
32676,SP,21,Bruce Anderson,,22,USA,"Brooklyn, NY","6' 0""",175 lbs,Right,Right,Bluegrass State,-,Great,CO Junior,3,NEU,87-89 Mph,Sidearm,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,7,6,0,0,0,126,128,10,54,50,36,101,3.57,0.315,1.3,11.8,0.7,9.1,2.6,7.2,2.8,0,0,0,0,3.51,0,2.6,2.5,Slot,Normal,Very High,1941,
32902,1B,12,Norm Anderson,,18,USA,"Philadelphia, PA","6' 3""",200 lbs,Left,Right,Emmaus,Central Ohio,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,116,105,42,9,1,1,24,39,7,5,11,0.4,0.448,0.533,26.6,10.6,0.133,0.43,0.982,0.41,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Very High,1941,
32690,RF,31,Rake Anderson,Billy,17,USA,"San Diego, CA","6' 2""",170 lbs,Left,Left,Escondido,CC Los Angeles,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,117,100,44,11,0,2,27,37,6,5,13,0.44,0.5,0.61,32.7,14.2,0.17,0.47,1.11,0.447,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Very High,1941,
