ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
31181,CF,33,Rupert Abbott,,17,USA,"Spokane, WA","5' 9""",150 lbs,Left,Left,Ellensburg,Opelika State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,27,27,137,109,50,8,2,1,26,46,21,9,11,0.459,0.541,0.596,41.3,15.9,0.138,0.487,1.137,0.48,0,2,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,1943,
31808,SS,86,Jim Adams Jr.,,21,USA,"Philadelphia, PA","5' 10""",170 lbs,Right,Right,St. Ignatius,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,55,55,275,228,66,9,9,5,39,51,38,10,23,0.289,0.396,0.474,51.1,8,0.184,0.378,0.869,0.282,0,1.5,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$26k,Extremely Hard,Average,1943,
31833,RF,8,Alf Adkins,,18,USA,"Augusta, GA","6' 2""",180 lbs,Left,Left,Augusta,CC Los Angeles,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,26,26,131,116,49,13,6,4,29,48,10,5,23,0.422,0.473,0.741,43.1,15.7,0.319,0.499,1.214,0.417,0,2.1,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1943,
31872,SP,32,Anders Adriansen,,21,USA,"Buffalo, NY","6' 1""",175 lbs,Switch,Right,Hempstead,-,Good,CO Junior,6,NEU,86-88 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,8,7,0,0,0,133,135,26,62,61,33,154,4.13,0.302,1.26,11.6,1.8,9.1,2.2,10.4,4.7,0,0,0,0,4.24,0,1.5,2.1,Slot,Normal,Average,1943,
31148,SP,11,Norm Affleck,,18,USA,"Mt. Juliet, TN","5' 9""",140 lbs,Right,Right,Nashville Bible,Central Ohio,Average,HS Senior,3,NEU,84-86 Mph,Normal (3/4),Normal,9,9,48,42,16,3,0,3,15,17,3,7,6,0.381,0.404,0.667,11.5,10,0.286,0.432,1.071,0.382,0,0.5,0,4,2,14,14,9,1,0,0,0,104.2,87,3,25,23,27,121,1.98,0.268,1.09,9.9,0.3,7.5,2.3,10.4,4.5,0,0,0,0,2.06,0,4.4,4.6,Slot,Extremely Hard,Average,1943,
31142,SP,20,Bob Aile,,17,USA,"Honolulu, HI","6' 1""",165 lbs,Left,Right,Wailuku,Western Florida,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,7,3,0,0,0,106.1,90,2,28,24,27,122,2.03,0.282,1.1,10.2,0.2,7.6,2.3,10.3,4.5,0,0,0,0,2,0,4.7,4.3,Slot,Extremely Hard,Average,1943,
32045,C,10,Everett Alexander,,18,USA,"Amesbury, MA","5' 9""",150 lbs,Right,Right,Amesbury,Oklahoma City State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,124,105,48,10,1,0,28,43,9,3,11,0.457,0.504,0.571,33.4,13.9,0.114,0.458,1.076,0.457,0,1.5,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,1943,
32093,2B,24,Abe Alison,,17,USA,"Elkhorn, WI","5' 11""",160 lbs,Right,Right,Elkhorn,Grange College,Average,HS Senior,1,NEU,80-83 Mph,Sidearm,Normal,19,19,99,83,35,6,3,0,24,25,14,7,9,0.422,0.505,0.566,26.5,12.3,0.145,0.468,1.071,0.455,0,1.3,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1943,
31550,SS,10,Dick Allen,,21,USA,"Denver, CO","6' 0""",170 lbs,Right,Right,Fremont State,-,Good,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,41,41,207,178,50,8,1,2,34,37,27,19,11,0.281,0.379,0.371,29,5.6,0.09,0.341,0.749,0.306,0,0.5,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Normal,Average,1943,
31217,CF,7,Dan Allison,,18,USA,"Bath, PA","5' 10""",150 lbs,Right,Right,Bath,Eastern State,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,26,26,130,105,44,9,1,1,23,36,18,6,11,0.419,0.496,0.552,34.6,13,0.133,0.447,1.048,0.426,0,1.5,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1943,
