ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
34041,C,5,ADAM ABRAHAM,,16,USA,"Rutherfordton, NC","5' 10""",165 lbs,Right,Right,Rutherfordton,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1934,
38144,SP,19,MONK ADAMS,,16,USA,"Albany, NY","6' 1""",160 lbs,Right,Right,Schenectady,-,Average,HS Sophomore,3,GB,83-85 Mph,Normal (3/4),Groundballer,8,8,41,36,13,5,2,0,7,9,0,5,7,0.361,0.35,0.611,7.9,7.3,0.25,0.377,0.961,0.382,0,0.2,0,5,2,12,12,7,1,0,0,0,83,59,1,17,13,16,99,1.41,0.267,0.9,8.5,0.1,6.4,1.7,10.7,6.2,0,0,0,0,1.66,0,4.1,4,Slot,Extremely Hard,Average,1934,
34013,SP,19,CHARLIE AGANI,,16,USA,"Dickson, TN","5' 6""",125 lbs,Right,Right,Bowling Green,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1934,
34226,SP,1,TOM ALLISON,,16,USA,"Cherryville, NC","5' 9""",140 lbs,Right,Right,Spartanburg,-,Average,HS Sophomore,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1934,
34496,CF,2,FELIX ANDERSON,,16,USA,"Dayton, OH","5' 10""",150 lbs,Right,Right,Bucyrus,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,96,38,12,4,1,20,28,14,3,17,0.396,0.5,0.635,36.6,15.9,0.24,0.482,1.135,0.398,0,1.7,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1934,
34610,3B,1,MERL ANDERSON,,16,USA,"Alhambra, CA","6' 2""",170 lbs,Right,Right,Pomona,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,97,43,14,0,1,28,31,16,7,15,0.443,0.517,0.619,34.2,15.9,0.175,0.488,1.136,0.457,0,1.8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1934,
34561,SP,14,FRED ARMES,,16,USA,"Lansing, MI","6' 0""",145 lbs,Left,Left,Avilla,-,Average,HS Sophomore,3,NEU,86-88 Mph,Normal (3/4),Normal,22,22,112,104,39,8,2,3,23,34,1,8,13,0.375,0.376,0.577,22.9,8.6,0.202,0.391,0.953,0.375,0,0.7,0,1,1,12,12,7,2,0,0,0,89.1,77,4,24,23,26,80,2.32,0.262,1.15,10.4,0.4,7.8,2.6,8.1,3.1,0,0,0,0,2.86,0,2.6,3.5,Slot,Extremely Hard,Average,1934,
34023,1B,1,FRED ARMOR,,16,USA,"Wilmington, IL","5' 11""",180 lbs,Right,Left,Wilmington,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1934,
34573,SP,23,CLIFF ATKINSON,,16,USA,"Clarksburg, WV","5' 11""",150 lbs,Right,Right,Beaver,-,Average,HS Sophomore,3,FB,87-89 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,1,0,0,0,54.1,45,2,16,15,21,51,2.48,0.256,1.21,11.3,0.3,7.5,3.5,8.4,2.4,0,0,0,0,3.07,0,1.3,1.8,Slot,Extremely Hard,Average,1934,
34540,C,12,RAY BAILEY,,16,USA,"Buffalo, NY","5' 11""",165 lbs,Left,Right,Caledonia,-,Average,HS Sophomore,3,NEU,84-86 Mph,Normal (3/4),Normal,26,26,132,112,47,12,2,4,32,46,16,5,18,0.42,0.496,0.67,39.6,15.7,0.25,0.492,1.166,0.413,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1934,
