ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
31756,RP,12,Al Abamelek,,14,USA,"Poughkeepsie, NY","5' 8""",135 lbs,Left,Left,Wilbraham,-,Average,HS Freshman,3,NEU,83-85 Mph,Over the Top,Normal,26,26,131,116,47,7,0,2,26,40,13,8,9,0.405,0.466,0.517,29.6,11.3,0.112,0.434,0.983,0.421,0,1.3,0,1,1,16,8,3,2,1,0,0,62.1,57,3,22,19,20,64,2.74,0.29,1.24,11.3,0.4,8.2,2.9,9.2,3.2,0,0,0,0,2.78,0,1.7,1.6,Slot,-,Average,1941,
31759,SP,35,Lee Ahlstrom,The Hidalgo Kid,15,USA,"Chicago, IL","5' 9""",145 lbs,Right,Right,Oak Park,-,Average,HS Freshman,4,GB,85-87 Mph,Normal (3/4),GB'er,23,23,117,107,38,7,2,2,21,32,6,11,11,0.355,0.391,0.514,22.1,7.9,0.159,0.385,0.905,0.379,0,0.7,0,6,3,12,12,7,2,0,0,0,99.2,68,1,15,14,23,139,1.26,0.279,0.91,8.3,0.1,6.1,2.1,12.6,6,0,0,0,0,1.26,0,5.8,5.8,Slot,-,Low,1941,
31716,2B,6,King Allen,,14,USA,"Trion, GA","5' 9""",145 lbs,Left,Right,Marietta,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,23,23,118,96,41,12,5,3,27,36,17,4,20,0.427,0.509,0.75,40.6,17.1,0.323,0.512,1.259,0.418,0,2,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1941,
31718,C,4,Cliff Anderson,,14,USA,"Luzerne, PA","5' 11""",165 lbs,Right,Right,West Chester,-,Average,HS Freshman,1,FB,80-83 Mph,Over the Top,Normal,22,22,110,89,37,9,0,1,21,34,19,9,10,0.416,0.527,0.551,28.8,13.9,0.135,0.478,1.078,0.456,0,1.5,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Low,1941,
31720,1B,14,Shags Anderson,,14,USA,"Lenoir City, TN","6' 0""",180 lbs,Left,Left,South Pittsburg,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,120,99,48,14,1,4,32,42,10,1,19,0.485,0.538,0.768,43.1,19.4,0.283,0.531,1.306,0.454,0,2.2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Low,1941,
31674,1B,2,Don Ballard,,14,USA,"Stowe, PA","5' 11""",175 lbs,Left,Left,Prospect Park,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,27,27,135,110,53,15,2,2,35,44,21,6,19,0.482,0.56,0.709,47.1,20.2,0.227,0.534,1.269,0.49,0,2.6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1941,
31703,SP,45,Eddie Berg,,14,USA,"New York, NY","6' 1""",155 lbs,Right,Right,St. Gregory,-,Average,HS Freshman,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,7,3,0,0,0,100,90,3,34,33,42,93,2.97,0.285,1.32,12.1,0.3,8.1,3.8,8.4,2.2,0,0,0,0,3.05,0,2.7,3,Slot,-,Average,1941,
31669,C,21,Cliff Berwald,,14,USA,"Utica, NY","5' 10""",165 lbs,Right,Right,Rensselaer,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,113,95,43,11,1,1,24,35,16,6,13,0.453,0.531,0.621,34.8,15.9,0.168,0.499,1.152,0.472,0,1.8,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Low,1941,
31742,SS,18,Johnny Bird,,14,USA,"Lowell, MA","5' 9""",140 lbs,Right,Right,Ossipee,-,Average,HS Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,128,104,48,13,5,1,27,35,13,3,19,0.462,0.54,0.712,43.1,17.9,0.25,0.52,1.251,0.461,0,2.3,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Low,1941,
31686,SP,10,Abe Boozer,,14,USA,"Pittsburgh, PA","5' 10""",145 lbs,Switch,Right,New Bethlehem,-,Average,HS Freshman,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,3,0,0,0,96,96,1,29,28,15,54,2.62,0.291,1.16,10.7,0.1,9,1.4,5.1,3.6,0,0,0,0,2.77,0,3,3.4,Slot,-,Average,1941,
