ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
28683,SS,33,John Arnold,,15,USA,"Quincy, IL","6' 1""",165 lbs,Right,Right,Edina,-,Average,HS Freshman,1,NEU,85-87,SIDE,Normal,22,22,111,94,42,11,2,3,25,32,12,7,16,0.447,0.505,0.702,37.2,17.6,0.255,0.506,1.207,0.448,0,1.8,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28713,RP,7,Al Austin,,14,USA,"Fall River, MA","6' 1""",155 lbs,Switch,Right,Quincy,-,Average,HS Freshman,3,NEU,87-89,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,1,0,0,0,52.2,32,1,8,6,10,90,1.03,0.274,0.8,7.7,0.2,5.5,1.7,15.4,9,0,0,0,0,0.77,0,3.2,2.7,Slot,-,Average,Career,
28638,RP,18,Herb Austin,,15,USA,"Detroit, MI","6' 2""",165 lbs,Left,Left,Hamilton,-,Average,HS Freshman,3,NEU,85-87,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,2,0,0,0,69.2,59,2,21,18,26,72,2.33,0.251,1.22,11.2,0.3,7.6,3.4,9.3,2.8,0,0,0,0,2.71,0,2.1,2.3,Slot,-,Average,Career,
28639,CF,22,Jim Baccari,,14,USA,"Perth Amboy, NJ","5' 10""",140 lbs,Right,Right,Walton,-,Average,HS Freshman,1,GB,83-85,4-Mar,GB'er,20,20,102,82,43,10,4,5,30,39,14,6,19,0.524,0.618,0.927,50.6,31.8,0.402,0.633,1.544,0.535,0,2.8,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28662,3B,8,Dave Bacon,,14,USA,"Winston-Salem, NC","5' 9""",145 lbs,Right,Right,Gibsonville,-,Average,HS Freshman,1,FB,83-85,SUB,Normal,26,26,134,108,51,15,2,5,32,46,15,7,22,0.472,0.549,0.787,49.7,20.3,0.315,0.549,1.336,0.465,0,2.7,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28681,C,11,Cal Bailey,,14,USA,"Reidsville, NC","6' 1""",175 lbs,Right,Right,Lynchburg,-,Average,HS Freshman,1,FB,84-86,4-Mar,Normal,22,22,114,91,38,5,1,1,22,35,12,9,7,0.418,0.495,0.527,26.8,11.9,0.11,0.439,1.023,0.44,0,1.2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28669,3B,20,Claude Bailey,,14,USA,"Urbana, IL","5' 7""",135 lbs,Right,Right,Moweaqua,-,Average,HS Freshman,1,EX FB,80-83,4-Mar,Normal,22,22,111,94,42,13,0,6,32,44,16,3,19,0.447,0.532,0.777,41.4,20.3,0.33,0.548,1.308,0.424,0,2.2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28614,CF,2,Cliff Barnes,,15,USA,"Chicago, IL","5' 11""",160 lbs,Left,Left,Aurora,-,Average,HS Freshman,1,EX FB,80-83,OTT,Normal,24,24,124,109,47,12,1,1,27,43,13,9,14,0.431,0.484,0.587,33.4,13.4,0.156,0.463,1.071,0.455,0,1.6,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28721,RF,7,Bruno Barry,,14,USA,"Philadelphia, PA","5' 11""",160 lbs,Left,Left,Hatboro,-,Average,HS Freshman,1,FB,83-85,4-Mar,Normal,20,20,104,90,37,10,2,2,26,35,10,7,14,0.411,0.471,0.633,29.1,13.6,0.222,0.469,1.104,0.422,0,1.4,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
28727,C,11,Harry Basel,,15,USA,"Chicago, IL","5' 8""",155 lbs,Right,Right,Odell,-,Average,HS Freshman,3,NEU,83-85,4-Mar,Normal,24,24,121,103,43,8,0,1,28,31,13,5,9,0.417,0.5,0.524,29.5,12.6,0.107,0.453,1.024,0.433,0,1.4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,Career,
