ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
33427,2B,23,DUKE ABRAMS,,16,USA,"Warwick, RI","5' 11""",155 lbs,Left,Right,Woburn,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,124,112,44,11,2,0,25,35,8,6,13,0.393,0.434,0.527,28.4,10.1,0.134,0.413,0.961,0.411,0,1,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,High,1938,
33421,SP,11,ACE ADAMS,,20,USA,"San Gabriel, CA","5' 10""",165 lbs,Right,Right,CC Los Angeles,-,Great,CO Sophomore,4,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,5,0,0,0,117.2,125,6,53,49,38,74,3.75,0.313,1.39,12.5,0.5,9.6,2.9,5.7,1.9,0,0,0,0,3.57,0,2.3,2,Slot,-,Average,1938,
33392,1B,19,BUCK ADAMS,,20,USA,"Fairbury, NE","6' 0""",195 lbs,Right,Right,Bayou State College,-,Great,CO Sophomore,1,NEU,80-83 Mph,Over the Top,Normal,59,59,297,265,73,9,1,5,43,49,26,30,15,0.275,0.343,0.374,37.3,5.1,0.098,0.322,0.717,0.292,0,0.1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,High,1938,
33871,2B,5,MONTY ADAMS,,17,USA,"Dallas, TX","5' 8""",165 lbs,Switch,Right,Dallas,-,Average,HS Junior,2,NEU,-,Normal (3/4),Normal,26,26,130,115,46,10,0,0,28,41,13,3,10,0.4,0.465,0.487,27.8,10.6,0.087,0.422,0.952,0.411,0,1.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,High,1938,
33384,CF,30,BOB ALLEN,,20,USA,"Weehawken, NJ","5' 9""",160 lbs,Right,Right,Eastern State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,56,56,284,241,65,10,5,4,37,56,38,20,19,0.27,0.373,0.402,43.1,6.3,0.133,0.349,0.776,0.279,0,0.8,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,Average,1938,
33642,SP,21,JACK ALLEN,,20,USA,"Rapid City, SD","5' 11""",150 lbs,Left,Right,Utah A&M,-,Good,CO Sophomore,4,FB,85-87 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,4,7,0,0,0,97.2,115,10,56,52,33,40,4.79,0.302,1.52,13.7,0.9,10.6,3,3.7,1.2,0,0,0,0,4.76,0,0.5,0.5,Slot,-,High,1938,
37313,CF,10,SAM C ALLEN,,17,USA,"Philadelphia, PA","5' 10""",170 lbs,Right,Right,Central,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,27,27,136,109,48,13,0,2,31,40,19,8,15,0.44,0.526,0.615,39.9,16.1,0.174,0.488,1.141,0.451,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,-,High,1938,
33402,SP,33,ROLLIE ANDERSON,,21,USA,"Herkimer, NY","5' 10""",165 lbs,Right,Right,Maryland State,-,Great,CO Sophomore,3,NEU,80-83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,5,8,0,0,0,118.1,147,16,88,86,70,52,6.54,0.319,1.83,16.6,1.2,11.2,5.3,4,0.7,0,0,0,0,5.88,0,-0.9,-1.2,Slot,-,Average,1938,
37264,SP,10,HANK ARTRIP,,17,USA,"San Francisco, CA","5' 8""",160 lbs,Switch,Left,Lowell,-,Average,HS Junior,3,NEU,87-89 Mph,Normal (3/4),Normal,8,8,43,39,14,7,2,0,11,10,2,6,9,0.359,0.405,0.641,10.4,10.4,0.282,0.43,1.046,0.424,0,0.4,0,3,1,13,13,7,2,0,0,0,94.1,85,3,26,24,19,93,2.29,0.288,1.1,10.1,0.3,8.1,1.8,8.9,4.9,0,0,0,0,2.31,0,3.6,3.6,Slot,-,High,1938,
33146,SP,5,BUD BAILEY,,16,USA,"Alva, OK","5' 10""",150 lbs,Right,Right,Hutchinson,-,Average,HS Junior,3,NEU,85-87 Mph,Normal (3/4),Normal,10,10,50,45,17,7,2,0,9,15,2,5,9,0.378,0.396,0.622,11.2,9.5,0.244,0.409,1.018,0.415,0,0.4,0,2,1,15,15,7,3,0,0,0,102.2,91,4,38,36,53,97,3.16,0.274,1.4,12.9,0.4,8,4.6,8.5,1.8,0,0,0,0,3.45,0,2.2,2.7,Slot,-,Average,1938,
