ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
29442,3B,1,Abas Abaghian,,15,USA,"Newark, OH","6' 0""",165 lbs,Right,Right,Tipp City,-,Average,HS Junior,1,NEU,85-87,4-Mar,Normal,25,25,125,108,43,11,1,4,30,43,15,8,16,0.398,0.48,0.63,34.6,13.9,0.231,0.477,1.11,0.406,0,1.7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,,
29228,CF,34,Pat Adair,,15,USA,"Los Angeles, CA","6' 0""",150 lbs,Left,Left,Monrovia,-,Average,HS Junior,1,EX FB,80-83,SIDE,Normal,25,25,129,108,43,6,1,5,32,39,16,9,12,0.398,0.48,0.611,39.3,14.5,0.213,0.463,1.091,0.4,0,1.6,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,,
30494,SP,22,Scotty Alexander,,19,USA,"Boston, MA","6' 2""",165 lbs,Left,Left,Alabama Gulf Coast,-,Good,CO Sophomore,3,NEU,89-91,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,8,5,0,0,0,118,104,7,50,46,66,122,3.51,0.285,1.44,13.2,0.5,7.9,5,9.3,1.8,0,0,0,0,3.66,0,2.2,2.4,-,Normal,Average,,
29164,SP,24,Vern Alexander,,15,USA,"Indianapolis, IN","6' 1""",160 lbs,Left,Left,Greencastle,-,Average,HS Junior,3,NEU,85-87,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,12,0,0,0,0,118.2,65,2,12,11,27,230,0.83,0.281,0.78,7.2,0.2,4.9,2,17.4,8.5,0,0,0,0,0.3,0,9.2,7.8,-,Easy,Average,,
29309,1B,19,Dave Allen,,16,USA,"Hoboken, NJ","6' 2""",180 lbs,Right,Left,Watertown,-,Average,HS Junior,1,FB,80-83,SIDE,Normal,21,21,108,90,43,13,2,3,29,33,11,3,18,0.478,0.538,0.767,38.9,19.5,0.289,0.535,1.304,0.465,0,2.1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,,
29172,3B,13,Parson Allen,,15,USA,"Staunton, VA","6' 0""",170 lbs,Right,Right,Chase City,-,Average,HS Junior,1,FB,83-85,4-Mar,Normal,21,21,106,90,45,10,0,7,33,43,11,7,17,0.5,0.552,0.844,43.9,23.2,0.344,0.572,1.397,0.487,0,2.4,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,,
30393,C,10,Van Anderson,,19,USA,"Philadelphia, PA","5' 10""",175 lbs,Right,Right,Piedmont University,-,Good,CO Sophomore,1,NEU,85-87,4-Mar,Normal,56,56,281,259,68,9,0,9,42,50,17,40,18,0.263,0.311,0.402,34.1,4.7,0.139,0.311,0.712,0.278,0,-0.1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,,
28991,RF,33,Vern Armstrong,,19,USA,"Maumee, OH","5' 8""",165 lbs,Left,Left,Greensburg State,-,Fair,CO Sophomore,1,FB,84-86,4-Mar,Normal,63,63,315,284,90,12,1,15,63,87,27,26,28,0.317,0.384,0.525,60.7,8.4,0.208,0.393,0.909,0.309,0,2.1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Easy,Average,,
29346,SS,7,Ed Ashton,,15,USA,"Bayonne, NJ","6' 3""",170 lbs,Right,Right,Mamaroneck,-,Average,HS Junior,1,NEU,85-87,4-Mar,Normal,26,26,131,114,59,14,2,2,35,43,15,5,18,0.518,0.574,0.728,50,22.9,0.211,0.55,1.302,0.533,0,2.7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,Very Easy,Average,,
30407,SP,16,Johnny Atkinson,,18,USA,"Baltimore, MD","5' 10""",150 lbs,Left,Left,Tallmadge State,-,Good,CO Sophomore,3,NEU,84-86,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,6,0,0,0,99.2,111,7,65,61,74,49,5.51,0.282,1.86,17,0.6,10,6.7,4.4,0.7,0,0,0,0,5.45,0,-0.3,-0.2,-,Very Easy,Average,,
