ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
31246,SP,21,Corky Aban,,17,USA,"Peoria, IL","5' 9""",135 lbs,Right,Right,Ottawa,Calumet Catholic,Average,HS Senior,3,NEU,87-89 Mph,Normal (3/4),Normal,40,40,205,188,67,22,4,3,42,54,5,22,29,0.356,0.373,0.564,40.3,7.9,0.207,0.387,0.937,0.381,0,1.3,0,17,7,58,50,28,6,1,0,0,354.2,249,15,63,53,66,557,1.34,0.27,0.89,8.2,0.4,6.3,1.7,14.1,8.4,0,0,0,0,1.23,0,20,18.3,Slot,Hard,Average,Career,
31320,1B,8,Elmer Abbott,,18,USA,"Cape Charles, VA","6' 2""",200 lbs,Left,Left,Norfolk,Bluegrass State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,92,92,469,401,190,51,4,11,120,168,50,19,66,0.474,0.526,0.703,157.6,18.3,0.229,0.515,1.229,0.471,0,8.1,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
30941,3B,26,Nick Aillet,,17,USA,"New Orleans, LA","6' 2""",180 lbs,Right,Right,McDonogh 35 High School,Bay State (AL),Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,76,76,388,306,126,32,0,7,84,94,62,22,39,0.412,0.511,0.585,102.4,13.8,0.173,0.466,1.095,0.42,0,5.1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average,Career,
31292,RF,8,Arnold Alderson,,18,USA,"Allentown, PA","6' 1""",165 lbs,Left,Left,Curtis,North Carolina Tech,Average,HS Senior,1,NEU,80-83 Mph,Sidearm,Normal,97,97,494,413,208,55,19,9,127,181,66,22,83,0.504,0.569,0.794,207.1,24,0.291,0.564,1.363,0.513,0,10.6,0,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$6k,Extremely Hard,Average,Career,
32177,2B,4,Jack Allen,,20,USA,"Camden, NY","6' 0""",175 lbs,Switch,Right,Brooklyn Catholic,-,Good,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,217,217,1093,956,301,47,33,7,188,232,97,88,87,0.315,0.385,0.455,191.9,7.2,0.14,0.365,0.84,0.338,0,4.7,0,154,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
31291,CF,28,Bob Alley,,17,USA,"Reading, PA","6' 1""",160 lbs,Left,Right,Spring Grove,Mississippi A&M,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,93,93,472,401,165,42,13,7,106,144,56,28,62,0.411,0.48,0.633,147.3,14.8,0.222,0.47,1.113,0.422,0,6.3,0,126,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,Career,
31569,SP,8,George P Anderson,,21,USA,"Cedar Rapids, IA","5' 10""",155 lbs,Left,Right,Weston,-,Good,CO Junior,4,NEU,89-91 Mph,Sidearm,Normal,8,8,42,39,14,1,1,3,14,16,0,8,5,0.359,0.357,0.667,9.3,8.6,0.308,0.417,1.024,0.367,0,0.4,0,5,2,65,65,21,26,0,0,0,442.2,528,50,270,259,201,225,5.27,0.298,1.65,14.9,1,10.7,4.1,4.6,1.1,0,0,0,0,5.05,0,0.8,1,Slot,Normal,Average,Career,
32440,RF,19,Johnny Anderson,,21,USA,"Brunswick, GA","6' 3""",185 lbs,Left,Left,Amarillo Methodist,-,Good,CO Junior,1,NEU,80-83 Mph,Sidearm,Normal,273,273,1380,1131,368,69,30,33,252,315,193,93,132,0.325,0.436,0.527,307.8,10.1,0.202,0.416,0.963,0.33,0,12,0,180,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
30966,C,1,Paul Anderson,,17,USA,"Tulsa, OK","5' 9""",160 lbs,Right,Right,Lincoln,Oklahoma Bible College,Average,HS Senior,1,FB,83-85 Mph,Normal (3/4),Normal,70,70,355,283,120,26,4,4,72,108,58,20,34,0.424,0.517,0.587,95.7,14.1,0.163,0.472,1.104,0.438,0,4.8,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,Career,
31231,SP,4,John Andrews,,18,USA,"Chattanooga, TN","5' 11""",150 lbs,Left,Left,Roswell,American Atlantic,Average,HS Senior,4,NEU,84-86 Mph,Normal (3/4),Normal,34,34,171,160,58,10,1,3,40,51,3,12,14,0.362,0.377,0.494,29.5,6.9,0.131,0.369,0.871,0.374,0,0.8,0,16,8,57,57,29,12,0,0,0,421.1,356,20,117,106,129,470,2.26,0.26,1.15,10.5,0.4,7.6,2.8,10,3.6,0,0,0,0,2.55,0,14.5,16.2,Slot,Hard,Average,Career,
